iter	RMSE
325	0.03978138283
326	0.03967340026
327	0.03958841099
328	0.03936819653
329	0.0392858685
330	0.03905376305
331	0.03902677347
332	0.03899377209
333	0.03894532883
334	0.0388011535
335	0.03872495079
336	0.03866716465
337	0.0385316179
338	0.03850495722
339	0.03846692622
340	0.03834307953
341	0.03825198399
342	0.03819246856
343	0.03805286677
344	0.03803384833
345	0.03785592803
346	0.03779384302
347	0.03770587032
348	0.03756894522
349	0.03745257869
350	0.03738404412
351	0.0373312143
352	0.03731039949
353	0.03726085521
354	0.03718258293
355	0.03713235519
356	0.03712108686
357	0.03704855661
358	0.03692999938
359	0.03673983355
360	0.03663804196
361	0.0365514016
362	0.03645631971
363	0.03635439251
364	0.03628335739
365	0.0361852446
366	0.03613923786
367	0.03609129827
368	0.03603975843
369	0.03590207136
370	0.03581436154
371	0.03574748011
372	0.0356901663
373	0.03560851662
374	0.03554348413
375	0.03549981964
376	0.03546710224
377	0.03537907597
378	0.03528996114
379	0.03516480295
380	0.03510258799
381	0.03502811326
382	0.03497267498
383	0.03492633554
384	0.0349031812
385	0.03483914431
386	0.03475377447
387	0.03467182601
388	0.03460607728
389	0.03455567705
390	0.03450959656
391	0.03449529387
392	0.03444246387
393	0.03440126243
394	0.03433527087
395	0.03424081125
396	0.03422488136
397	0.0341597341
398	0.03403048774
399	0.03390862387
400	0.03382710989
401	0.03374094634
402	0.03367952158
403	0.03360018288
404	0.03355205825
405	0.03351707224
406	0.03349050496
407	0.03345147336
408	0.03340507899
409	0.03335624218
410	0.03331691441
411	0.03327268512
412	0.03323079877
413	0.03317116661
414	0.03309018359
415	0.03303697313
416	0.03300216732
417	0.03297904566
418	0.03296758576
419	0.03292080255
420	0.03290907501
421	0.03285390759
422	0.03283858697
423	0.03277573082
424	0.03274138248
425	0.032686626
426	0.03264462889
427	0.0325756775
428	0.03253303331
429	0.03249909695
430	0.03247345467
431	0.03242509898
432	0.03235809455
433	0.03229003878
434	0.03226112588
435	0.03222034826
436	0.03213812377
437	0.03211941064
438	0.03206685422
439	0.03205365077
440	0.03199494024
441	0.03193944442
442	0.0318950704
443	0.03184363968
444	0.03181040616
445	0.03177381622
446	0.03161408035
447	0.03157105292
448	0.03152382061
449	0.03150827765
450	0.03146922911
451	0.03141961547
452	0.03138659865
453	0.03134896495
454	0.03131067776
455	0.03128965813
456	0.03121617632
457	0.03120269491
458	0.03115967161
459	0.03111475064
460	0.03107434054
461	0.03102712834
462	0.03100887052
463	0.03096938189
464	0.03094707355
465	0.03089330757
466	0.03085588659
467	0.03081564232
468	0.03078192302
469	0.03074013501
470	0.03073164053
471	0.03068423972
472	0.03066878268
473	0.03064489363
474	0.03058478773
475	0.03055546861
476	0.0305437936
477	0.03053139949
478	0.03049638713
479	0.03048573502
480	0.03045923346
481	0.03045122937
482	0.03041519695
483	0.03037888367
484	0.03034593225
485	0.03028930099
486	0.03025440064
487	0.03023663378
488	0.0302200127
489	0.03018991094
490	0.03017512027
491	0.03016310979
492	0.03012254801
493	0.03009664493
494	0.03009046529
495	0.03005342335
496	0.03004655774
497	0.030013763
498	0.03000064147
499	0.02997878377
500	0.02996770179
501	0.0299426514
502	0.02983667528
503	0.02980643471
504	0.02978627597
505	0.02977735604
506	0.02972565695
507	0.0297105021
508	0.02968111635
509	0.02967015432
510	0.02965867999
511	0.029633804
512	0.02959679236
513	0.02957131747
514	0.02953638416
515	0.02950349877
516	0.02949756962
517	0.0294344356
518	0.0294191022
519	0.02940607704
520	0.02925805086
521	0.02922872304
522	0.02921263956
523	0.02920395607
524	0.0291880607
525	0.02909257803
526	0.02904712173
527	0.02901497268
528	0.02898326486
529	0.02896636089
530	0.02889759393
531	0.02886373521
532	0.02883884075
533	0.02882325825
534	0.02877459934
535	0.02870299894
536	0.02867561248
537	0.0286687308
538	0.02863839918
539	0.02863127358
540	0.02861867839
541	0.02857267922
542	0.0285409813
543	0.02853415473
544	0.02851173384
545	0.02848292251
546	0.02841103332
547	0.02838150115
548	0.02835805598
549	0.02832067149
550	0.02829092077
551	0.02827649002
552	0.02823461764
553	0.02820456284
554	0.02812694565
555	0.02810595947
556	0.02809872534
557	0.02808466979
558	0.02806297385
559	0.02805819162
560	0.02804811222
561	0.02802455746
562	0.02800431915
563	0.02799879344
564	0.02797393646
565	0.02791633504
566	0.0279065871
567	0.02785262833
568	0.02779786223
569	0.02778584335
570	0.02775446124
571	0.02771327881
572	0.02770193908
573	0.02768056187
574	0.02765051829
575	0.02761040961
576	0.02758756053
577	0.02758068899
578	0.02755007333
579	0.02741901496
580	0.02739472976
581	0.0273548666
582	0.02731652042
583	0.02728760743
584	0.02726720619
585	0.02724371482
586	0.02720237031
587	0.027171256
588	0.02716554686
589	0.0271260585
590	0.02710052796
591	0.02707639338
592	0.02704240372
593	0.0270294974
594	0.02702297346
595	0.02697721508
596	0.02694665428
597	0.02685159996
598	0.02678424485
599	0.02670722146
600	0.0266919451
601	0.02668648309
602	0.02667770354
603	0.02666289854
604	0.0266158534
605	0.02658793466
606	0.02656174316
607	0.026525913
608	0.0265072482
609	0.02649507917
610	0.02647119095
611	0.02645988865
612	0.02645013265
613	0.02642337071
614	0.02640589137
615	0.02639652649
616	0.02637200738
617	0.02633176811
618	0.02630409643
619	0.0262875291
620	0.02624155384
621	0.02618804472
622	0.0261295916
623	0.02609500105
624	0.02606714419
625	0.02603343175
626	0.02595807931
627	0.02592989079
628	0.02590247499
629	0.0258343117
630	0.02578959141
631	0.02576903173
632	0.02574289378
633	0.02571174407
634	0.02567422981
635	0.02566444856
636	0.02564500349
637	0.02563088071
638	0.0255915867
639	0.02556881529
640	0.02556050895
641	0.02552049209
642	0.02549288955
643	0.02547538353
644	0.02546505142
645	0.02542787059
646	0.02542200574
647	0.02541448693
648	0.02539917062
649	0.02537768926
650	0.02534016951
651	0.02531539706
652	0.02529378434
653	0.02527803221
654	0.02525528228
655	0.0252392538
656	0.02522776685
657	0.02522006005
658	0.02519896786
659	0.02516372618
660	0.02514373867
661	0.02512777808
662	0.02509875862
663	0.02507882694
664	0.02507173035
665	0.02504396701
666	0.02503134943
667	0.02501089861
668	0.02500107297
669	0.02498578297
670	0.02495497718
671	0.02493795031
672	0.02491118695
673	0.02488085191
674	0.02487167786
675	0.02486153322
676	0.02479444628
677	0.02478480323
678	0.02476419433
679	0.02475516044
680	0.02470796444
681	0.02470181856
682	0.02469131938
683	0.02466720145
684	0.02466064472
685	0.02464282623
686	0.02462676329
687	0.02460895003
688	0.02457385895
689	0.02456205644
690	0.02455589351
691	0.02455244651
692	0.02454618757
693	0.02450772204
694	0.02450213559
695	0.02448757127
696	0.0244639001
697	0.02445733705
698	0.02442268571
699	0.02441365408
700	0.02440430586
701	0.02437701784
702	0.02437069694
703	0.0243590001
704	0.0243349803
705	0.02431561538
706	0.02428519156
707	0.02426261628
708	0.02425763036
709	0.02425195975
710	0.02422669649
711	0.02422092291
712	0.02420053567
713	0.02418683605
714	0.02417511338
715	0.02414633433
716	0.02412831174
717	0.02412323487
718	0.02410670388
719	0.02406560394
720	0.02405088011
721	0.0240412993
722	0.02401962209
723	0.02400885597
724	0.02399706257
725	0.02399333519
726	0.02397984505
727	0.02397338191
728	0.02394860634
729	0.02392778852
730	0.0239094593
731	0.02388640261
732	0.02385997305
733	0.02385622867
734	0.02385060958
735	0.02383360288
736	0.02380858834
737	0.02378334078
738	0.02378031654
739	0.02375138721
740	0.0237470044
741	0.02372773003
742	0.02368842118
743	0.02367298887
744	0.02365584648
745	0.02364901039
746	0.02362915257
747	0.02360768422
748	0.02353689709
749	0.02351321582
750	0.02350261899
751	0.02348580355
752	0.02346682322
753	0.02344198422
754	0.02343004929
755	0.02340157542
756	0.02339593956
757	0.02339168871
758	0.02337559141
759	0.0233599894
760	0.02335188822
761	0.0233380644
762	0.02332684202
763	0.02331691905
764	0.02330952265
765	0.02330636565
766	0.02329185251
767	0.02327134012
768	0.02326538065
769	0.02325992486
770	0.02325123579
771	0.02322215395
772	0.02319084681
773	0.02317108638
774	0.02316471884
775	0.02316034311
776	0.02315481779
777	0.02313352517
778	0.02312971277
779	0.02312461494
780	0.0231186401
781	0.02310279538
782	0.02309213927
783	0.02308816963
784	0.02306200905
785	0.02305205615
